"file";"ID";"N";"M";"SD";"r";"method";"result"
"N228_M4_SD1_r0.3_W5U2M1F4";"W5U2M1F4";228;4;1;0.3;"k-plus";"3, 1, 1, 1, 3, 3, 3, 3, 3, 1, 1, 2, 3, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 2, 3, 3, 3, 2, 1, 1, 2, 3, 1, 2, 3, 3, 2, 1, 3, 1, 2, 3, 3, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 2, 3, 2, 2, 3, 3, 1, 1, 2, 2, 3, 2, 2, 1, 3, 2, 3, 3, 3, 3, 1, 2, 3, 1, 3, 2, 3, 2, 2, 2, 3, 3, 1, 1, 1, 1, 1, 3, 2, 1, 3, 3, 1, 2, 2, 3, 1, 2, 2, 2, 2, 1, 1, 2, 3, 3, 1, 1, 3, 2, 2, 2, 1, 3, 2, 2, 1, 1, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 3, 2, 1, 1, 3, 3, 3, 2, 2, 1, 1, 2, 2, 3, 3, 1, 1, 1, 3, 1, 3, 3, 3, 2, 2, 1, 2, 2, 3, 1, 2, 3, 2, 3, 3, 1, 2, 3, 2, 1, 3, 3, 2, 2, 1, 2, 3, 2, 2, 2, 1, 2, 3, 1, 3, 3, 1, 3, 2, 3, 3, 2, 3, 2, 1, 1, 2, 1, 1, 3, 2, 2, 1, 1, 1, 2, 3, 3, 3, 1, 3, 3, 3, 1, 2, 1, 2, 1, 1, 3, 2, 3, 1"
"N228_M4_SD1_r0.3_W5U2M1F4";"W5U2M1F4";228;4;1;0.3;"k-plus-skew-kurtosis";"3, 2, 1, 1, 2, 1, 2, 3, 1, 1, 2, 3, 3, 3, 3, 1, 2, 3, 2, 2, 1, 1, 3, 3, 2, 3, 3, 2, 1, 2, 1, 3, 3, 2, 1, 3, 1, 2, 3, 3, 1, 2, 2, 2, 3, 3, 2, 3, 1, 3, 1, 2, 3, 3, 3, 2, 1, 2, 1, 2, 3, 2, 3, 3, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 1, 1, 3, 1, 1, 3, 1, 3, 1, 2, 1, 2, 2, 2, 3, 1, 1, 1, 2, 1, 2, 3, 1, 3, 2, 2, 1, 1, 3, 2, 1, 1, 3, 3, 2, 1, 3, 1, 3, 2, 1, 3, 3, 3, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 3, 2, 1, 3, 2, 1, 3, 3, 3, 3, 3, 1, 1, 1, 2, 2, 1, 1, 2, 3, 1, 1, 3, 2, 1, 3, 3, 1, 1, 2, 2, 3, 2, 3, 2, 3, 2, 2, 1, 1, 3, 2, 3, 2, 2, 2, 1, 2, 2, 3, 2, 1, 2, 1, 2, 2, 2, 2, 3, 3, 1, 2, 1, 2, 3, 1, 3, 3, 3, 2, 3, 2, 2, 1, 3, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 3, 1, 1, 1, 2, 2, 2, 1, 3"
"N228_M4_SD1_r0.3_W5U2M1F4";"W5U2M1F4";228;4;1;0.3;"k-plus-correlation";"1, 2, 3, 1, 1, 2, 2, 1, 3, 2, 2, 1, 2, 2, 3, 2, 1, 1, 3, 2, 2, 1, 1, 3, 3, 1, 1, 3, 1, 3, 3, 1, 1, 1, 1, 2, 1, 3, 2, 2, 1, 3, 1, 2, 3, 2, 3, 3, 2, 3, 2, 2, 3, 3, 3, 1, 2, 3, 2, 1, 1, 1, 3, 2, 1, 2, 2, 2, 2, 3, 1, 1, 1, 2, 3, 3, 2, 2, 1, 2, 3, 2, 2, 3, 3, 1, 2, 1, 2, 2, 2, 3, 1, 3, 2, 2, 3, 3, 1, 1, 1, 3, 1, 2, 1, 3, 2, 1, 3, 1, 2, 1, 1, 1, 3, 1, 3, 3, 1, 3, 3, 1, 1, 1, 1, 3, 3, 1, 2, 2, 2, 1, 2, 1, 1, 3, 2, 2, 2, 2, 3, 1, 2, 2, 1, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 1, 2, 1, 3, 1, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 1, 3, 1, 3, 1, 2, 2, 2, 3, 2, 1, 2, 1, 1, 2, 2, 2, 1, 3, 1, 2, 2, 2, 1, 3, 1, 2, 1, 2, 3, 2, 3, 2, 2, 3, 3, 2, 1, 2, 2, 2, 3, 1, 3, 3, 3, 1, 3, 2, 1, 3, 2, 3, 3, 1, 3"
"N228_M4_SD1_r0.3_W5U2M1F4";"W5U2M1F4";228;4;1;0.3;"random";"1, 2, 1, 1, 2, 2, 2, 3, 2, 3, 3, 3, 2, 1, 3, 3, 2, 3, 2, 2, 1, 3, 1, 3, 3, 2, 2, 3, 1, 2, 2, 3, 1, 1, 1, 1, 3, 2, 3, 1, 2, 2, 1, 3, 1, 2, 1, 2, 1, 3, 1, 1, 1, 1, 2, 3, 2, 2, 1, 2, 2, 1, 1, 3, 3, 2, 3, 3, 2, 3, 2, 2, 1, 3, 3, 3, 2, 2, 3, 1, 3, 3, 1, 3, 2, 1, 3, 2, 1, 3, 1, 3, 2, 2, 1, 1, 3, 1, 2, 1, 3, 3, 2, 2, 3, 2, 3, 1, 3, 3, 1, 1, 2, 3, 1, 3, 1, 1, 1, 2, 1, 3, 1, 3, 2, 3, 2, 1, 3, 3, 1, 1, 2, 1, 3, 2, 2, 1, 2, 1, 1, 3, 3, 3, 1, 3, 3, 3, 1, 2, 3, 1, 3, 3, 2, 3, 1, 1, 2, 1, 2, 3, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 3, 2, 2, 3, 3, 2, 1, 1, 2, 3, 3, 2, 3, 3, 1, 1, 2, 1, 2, 1, 3, 1, 1, 1, 1, 3, 1, 3, 2, 2, 1, 2, 2, 1, 2, 3, 3, 1, 3, 2, 3, 2, 2, 2, 3, 2, 1, 2, 3, 1, 3, 3"
"N156_M5_SD2_r0.3_E7J9O5H3";"E7J9O5H3";156;5;2;0.3;"diversity";"2, 3, 3, 1, 3, 2, 2, 3, 1, 1, 2, 3, 2, 3, 2, 3, 1, 3, 1, 3, 3, 2, 2, 1, 2, 1, 2, 3, 1, 2, 2, 2, 2, 3, 1, 2, 1, 3, 2, 2, 3, 3, 1, 2, 1, 3, 3, 1, 2, 3, 3, 2, 1, 1, 3, 2, 2, 1, 1, 3, 3, 2, 2, 3, 1, 1, 3, 2, 2, 1, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 2, 1, 3, 1, 2, 2, 3, 3, 3, 3, 3, 1, 2, 1, 3, 1, 1, 2, 1, 2, 3, 2, 1, 2, 3, 3, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 3, 1, 2, 3, 1, 2, 2, 1, 3, 1, 3, 2, 3, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 3, 2, 3, 1, 3, 1, 3, 3"
"N156_M5_SD2_r0.3_E7J9O5H3";"E7J9O5H3";156;5;2;0.3;"k-means";"3, 1, 2, 2, 2, 2, 1, 2, 2, 1, 3, 3, 2, 1, 1, 1, 2, 1, 2, 3, 2, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 2, 2, 3, 2, 2, 1, 2, 1, 1, 3, 3, 3, 2, 3, 3, 1, 1, 2, 1, 1, 1, 3, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3, 3, 3, 3, 3, 3, 1, 1, 2, 3, 2, 2, 2, 3, 2, 1, 1, 3, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 3, 3, 1, 1, 2, 3, 1, 1, 3, 3, 2, 1, 3, 1, 2, 1, 1, 1, 3, 2, 2, 3, 3, 2, 1, 2, 1, 3, 1, 1, 1, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 1, 2, 3, 2, 2, 2, 2, 3, 2, 3, 3, 1, 1, 1, 3, 3, 1, 3, 3, 1, 3, 2"
"N156_M5_SD2_r0.3_E7J9O5H3";"E7J9O5H3";156;5;2;0.3;"k-plus";"2, 2, 3, 3, 2, 3, 1, 1, 3, 3, 2, 1, 1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 3, 2, 1, 1, 3, 1, 3, 3, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 3, 3, 1, 3, 1, 2, 1, 2, 2, 1, 3, 3, 1, 1, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 2, 1, 3, 2, 3, 3, 3, 1, 3, 3, 1, 1, 1, 1, 2, 1, 2, 3, 2, 2, 3, 3, 3, 1, 2, 3, 1, 2, 1, 3, 1, 1, 3, 3, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 3, 2, 3, 1, 3, 1, 3, 1, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 1, 3, 1, 2, 3, 1, 2, 3, 2, 2, 3, 1, 1, 3, 3, 2, 3, 2, 3, 2, 3, 3, 1, 1, 3"
"N156_M5_SD2_r0.3_E7J9O5H3";"E7J9O5H3";156;5;2;0.3;"k-plus-skew-kurtosis";"2, 3, 1, 1, 2, 2, 3, 2, 2, 2, 3, 2, 1, 2, 2, 3, 2, 3, 3, 3, 1, 2, 2, 1, 1, 1, 3, 3, 3, 1, 3, 2, 2, 3, 1, 1, 3, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 3, 2, 3, 2, 3, 2, 1, 3, 1, 2, 1, 3, 3, 2, 1, 3, 3, 3, 2, 3, 2, 1, 1, 3, 1, 1, 2, 3, 3, 3, 1, 1, 1, 3, 2, 1, 3, 3, 1, 3, 1, 2, 1, 1, 3, 2, 3, 2, 2, 2, 3, 2, 2, 1, 3, 1, 3, 2, 1, 3, 2, 2, 1, 1, 2, 3, 3, 3, 2, 1, 1, 1, 1, 2, 3, 1, 1, 2, 2, 1, 2, 3, 2, 3, 3, 2, 1, 2, 1, 3, 2, 1, 2, 3, 2, 3, 2, 1, 1, 3, 1, 2, 3, 3, 3, 3, 2"
"N156_M5_SD2_r0.3_E7J9O5H3";"E7J9O5H3";156;5;2;0.3;"k-plus-correlation";"2, 1, 2, 2, 2, 3, 2, 2, 1, 2, 2, 1, 2, 3, 1, 3, 3, 1, 3, 3, 3, 3, 1, 3, 1, 1, 1, 2, 3, 2, 1, 3, 1, 1, 3, 1, 3, 2, 1, 2, 2, 1, 2, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 2, 1, 3, 3, 3, 2, 2, 1, 1, 1, 1, 3, 2, 1, 2, 1, 3, 2, 1, 3, 3, 2, 1, 1, 3, 2, 3, 3, 2, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 3, 2, 3, 2, 3, 1, 1, 3, 2, 1, 1, 3, 1, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 1, 1, 3, 1, 3, 2, 3, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1, 1, 3, 2, 1, 3, 2, 3, 3, 2, 3, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 2, 3, 2"
"N156_M5_SD2_r0.3_E7J9O5H3";"E7J9O5H3";156;5;2;0.3;"random";"1, 3, 2, 2, 1, 1, 2, 1, 1, 2, 3, 1, 3, 1, 3, 1, 2, 1, 2, 3, 3, 3, 1, 1, 3, 2, 3, 1, 2, 1, 3, 1, 2, 3, 2, 3, 2, 3, 2, 3, 2, 1, 1, 2, 2, 3, 3, 2, 1, 2, 1, 2, 1, 1, 3, 2, 3, 1, 2, 2, 1, 3, 1, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2, 2, 3, 2, 2, 3, 3, 1, 1, 2, 3, 1, 3, 3, 2, 3, 1, 1, 2, 3, 2, 1, 2, 2, 3, 2, 3, 1, 1, 3, 2, 1, 2, 3, 3, 2, 2, 1, 3, 1, 2, 3, 3, 3, 1, 3, 2, 2, 1, 2, 3, 2, 3, 3, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 3, 3, 1, 2, 1, 1, 3, 1, 2, 3, 1, 3, 3, 1, 2, 1, 2, 1, 1"
"N132_M3_SD1_r0.1_T6O5E9F4";"T6O5E9F4";132;3;1;0.1;"diversity";"1, 2, 1, 2, 2, 1, 3, 2, 3, 1, 3, 3, 2, 2, 1, 2, 2, 3, 1, 2, 2, 3, 3, 1, 2, 3, 3, 1, 2, 2, 1, 3, 2, 3, 3, 2, 2, 3, 1, 2, 3, 1, 1, 3, 1, 1, 3, 3, 1, 3, 1, 3, 2, 2, 3, 2, 1, 1, 2, 2, 3, 1, 3, 1, 1, 1, 1, 3, 1, 2, 1, 2, 3, 2, 2, 1, 2, 2, 3, 1, 1, 1, 3, 1, 1, 3, 3, 3, 2, 3, 1, 1, 3, 2, 3, 1, 3, 2, 1, 3, 3, 2, 1, 2, 3, 2, 3, 1, 2, 2, 1, 2, 2, 3, 1, 3, 3, 1, 3, 3, 3, 2, 1, 2, 2, 1, 1, 2, 2, 1, 3, 2"
"N132_M3_SD1_r0.1_T6O5E9F4";"T6O5E9F4";132;3;1;0.1;"k-means";"1, 1, 3, 1, 1, 3, 1, 3, 3, 3, 1, 1, 2, 2, 1, 2, 3, 3, 1, 3, 2, 1, 2, 2, 3, 2, 2, 2, 1, 3, 2, 1, 1, 1, 2, 1, 2, 3, 1, 2, 1, 3, 2, 1, 3, 2, 2, 1, 3, 2, 2, 3, 3, 1, 1, 1, 3, 2, 1, 1, 2, 1, 2, 1, 2, 2, 3, 2, 3, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 3, 1, 3, 1, 2, 1, 3, 1, 3, 1, 3, 3, 1, 1, 2, 3, 3, 2, 3, 3, 2, 2, 2, 3, 1, 3, 3, 1, 1, 3, 2, 3, 3, 3, 2, 1, 1, 3, 2, 3, 3, 3, 3, 3, 1, 2, 2, 3, 3, 1, 2, 2, 2"
"N132_M3_SD1_r0.1_T6O5E9F4";"T6O5E9F4";132;3;1;0.1;"k-plus";"3, 1, 1, 2, 1, 1, 2, 2, 2, 1, 2, 1, 3, 1, 1, 1, 2, 3, 1, 1, 3, 2, 1, 3, 1, 1, 3, 2, 3, 3, 3, 2, 1, 2, 3, 3, 2, 3, 3, 1, 1, 1, 2, 3, 3, 2, 3, 3, 2, 1, 1, 3, 3, 2, 2, 2, 1, 1, 1, 2, 3, 3, 3, 2, 3, 2, 3, 1, 1, 3, 3, 1, 2, 1, 3, 2, 2, 3, 1, 3, 2, 2, 2, 1, 2, 3, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 3, 2, 1, 3, 1, 3, 2, 2, 3, 2, 2, 3, 1, 2, 1, 1, 2, 3, 1, 2, 3, 3, 1, 3, 1, 2, 2, 3, 2, 1, 3, 3, 3, 3, 2"
"N132_M3_SD1_r0.1_T6O5E9F4";"T6O5E9F4";132;3;1;0.1;"k-plus-skew-kurtosis";"1, 1, 1, 1, 1, 2, 3, 3, 2, 1, 2, 2, 3, 1, 2, 3, 2, 1, 3, 3, 1, 3, 2, 3, 1, 2, 3, 1, 3, 3, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 3, 1, 3, 2, 1, 3, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 2, 3, 2, 2, 3, 3, 1, 2, 1, 2, 1, 2, 2, 1, 3, 2, 3, 3, 3, 3, 2, 3, 2, 2, 3, 2, 1, 1, 1, 1, 1, 3, 2, 1, 3, 2, 1, 1, 2, 1, 3, 2, 1, 1, 2, 3, 2, 2, 3, 2, 3, 2, 3, 1, 3, 3, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 2, 1, 3, 2, 3, 2, 1, 3, 1"
"N132_M3_SD1_r0.1_T6O5E9F4";"T6O5E9F4";132;3;1;0.1;"k-plus-correlation";"1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 3, 3, 2, 2, 3, 1, 3, 2, 2, 1, 3, 1, 2, 1, 3, 1, 2, 2, 1, 1, 1, 3, 2, 2, 2, 3, 3, 2, 2, 1, 1, 2, 3, 2, 2, 2, 2, 3, 1, 3, 2, 2, 2, 2, 3, 3, 3, 2, 3, 1, 1, 3, 3, 3, 3, 1, 3, 1, 1, 2, 2, 1, 2, 3, 1, 3, 1, 2, 2, 2, 2, 2, 3, 2, 3, 3, 1, 3, 1, 3, 3, 3, 3, 1, 2, 1, 3, 3, 2, 1, 3, 1, 2, 1, 2, 3, 2, 1, 1, 1, 3, 3, 1, 2, 2, 1, 1, 2, 2, 3, 2, 3, 1, 3, 2, 1, 3, 2, 3, 1, 1, 2"
"N132_M3_SD1_r0.1_T6O5E9F4";"T6O5E9F4";132;3;1;0.1;"random";"3, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 3, 1, 3, 2, 3, 3, 3, 2, 1, 1, 1, 1, 3, 1, 1, 2, 2, 1, 3, 3, 2, 2, 2, 2, 3, 1, 3, 3, 1, 2, 2, 3, 1, 1, 3, 2, 2, 2, 1, 3, 1, 3, 3, 1, 3, 3, 1, 1, 3, 2, 2, 1, 3, 3, 3, 2, 1, 1, 3, 3, 1, 2, 1, 2, 3, 3, 1, 2, 2, 2, 1, 2, 2, 3, 1, 3, 1, 3, 3, 2, 3, 1, 3, 2, 1, 2, 1, 3, 1, 1, 2, 3, 2, 3, 1, 3, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 3, 2, 1, 3, 1, 1, 3, 1, 2, 1, 1, 2"
"N216_M4_SD1_r0.4_B4Q5H0M6";"B4Q5H0M6";216;4;1;0.4;"diversity";"2, 3, 1, 1, 2, 2, 1, 3, 2, 1, 1, 2, 3, 2, 3, 3, 2, 1, 1, 1, 2, 1, 3, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 2, 2, 1, 1, 3, 2, 1, 1, 1, 3, 2, 1, 2, 2, 3, 3, 1, 2, 3, 3, 1, 1, 1, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 3, 3, 1, 1, 3, 3, 1, 3, 2, 2, 2, 1, 1, 1, 2, 1, 3, 1, 2, 3, 3, 1, 1, 2, 2, 3, 3, 2, 3, 1, 2, 2, 3, 2, 2, 1, 2, 3, 2, 1, 3, 2, 1, 1, 2, 3, 3, 2, 1, 1, 1, 2, 1, 1, 3, 3, 3, 2, 1, 1, 2, 2, 1, 2, 3, 2, 3, 3, 1, 3, 1, 3, 3, 2, 2, 3, 1, 1, 3, 1, 2, 2, 2, 2, 3, 2, 2, 3, 1, 3, 2, 2, 1, 3, 3, 2, 3, 1, 3, 3, 3, 3, 3, 1, 3, 1, 3, 3, 2, 3, 1, 2, 2, 1, 1, 2, 2, 1, 3, 3, 1, 3, 3, 1, 3, 3, 2, 1, 2, 1, 1, 3, 2, 3, 1, 3, 1, 1, 3, 3, 1, 1, 1, 3, 2, 2, 3, 2, 1, 2"
"N216_M4_SD1_r0.4_B4Q5H0M6";"B4Q5H0M6";216;4;1;0.4;"k-means";"3, 1, 1, 1, 3, 1, 2, 3, 1, 2, 3, 2, 3, 1, 3, 2, 2, 1, 1, 3, 1, 2, 3, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 3, 3, 3, 1, 1, 1, 2, 3, 2, 2, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2, 3, 3, 2, 3, 2, 2, 1, 3, 3, 3, 2, 1, 2, 1, 2, 2, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 2, 1, 1, 3, 3, 1, 3, 1, 2, 1, 1, 3, 2, 3, 1, 2, 3, 2, 1, 1, 1, 3, 1, 2, 3, 3, 1, 1, 1, 3, 3, 2, 2, 3, 2, 2, 2, 3, 1, 2, 1, 1, 1, 3, 3, 2, 2, 2, 2, 3, 1, 2, 3, 1, 1, 1, 3, 1, 3, 3, 3, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 1, 2, 2, 3, 3, 2, 1, 1, 2, 1, 3, 2, 2, 1, 3, 2, 3, 3, 3, 2, 2, 1, 1, 1, 3, 1, 1, 3, 3, 2, 2, 1, 2, 2, 3, 3, 1, 1, 3, 2, 1, 3, 3, 3, 1, 1, 1, 3, 1, 3, 3, 2, 3, 1, 1, 2, 1, 3, 3, 3, 1, 2"
"N216_M4_SD1_r0.4_B4Q5H0M6";"B4Q5H0M6";216;4;1;0.4;"k-plus";"2, 3, 2, 3, 1, 1, 1, 2, 2, 1, 2, 3, 1, 1, 3, 1, 2, 3, 1, 3, 1, 1, 3, 1, 2, 3, 1, 1, 2, 2, 1, 3, 2, 2, 2, 3, 1, 2, 1, 2, 3, 2, 3, 2, 1, 2, 2, 2, 2, 2, 3, 3, 1, 1, 2, 2, 3, 1, 2, 1, 2, 2, 3, 2, 1, 3, 2, 2, 1, 3, 1, 2, 1, 1, 3, 1, 3, 2, 3, 3, 2, 2, 2, 2, 1, 1, 1, 3, 3, 3, 2, 2, 2, 1, 3, 3, 1, 2, 3, 1, 3, 3, 1, 1, 3, 2, 1, 3, 3, 1, 3, 2, 1, 1, 3, 2, 3, 1, 2, 2, 1, 2, 3, 2, 3, 3, 3, 1, 3, 2, 2, 3, 2, 1, 2, 3, 2, 3, 1, 2, 3, 3, 1, 2, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 1, 1, 2, 3, 2, 1, 1, 2, 3, 1, 3, 2, 3, 1, 3, 2, 2, 1, 2, 2, 3, 2, 1, 2, 3, 2, 1, 1, 3, 1, 1, 3, 2, 2, 1, 1, 3, 1, 2, 2, 1, 3, 3, 2, 3, 1, 1, 3, 3, 2, 1, 1, 1, 3, 1, 1, 3, 2, 2, 3, 3, 3"
"N216_M4_SD1_r0.4_B4Q5H0M6";"B4Q5H0M6";216;4;1;0.4;"k-plus-skew-kurtosis";"1, 1, 3, 2, 2, 1, 2, 3, 1, 3, 2, 3, 2, 3, 2, 3, 2, 3, 1, 3, 1, 1, 1, 3, 3, 1, 1, 1, 2, 3, 3, 2, 3, 1, 3, 2, 2, 1, 1, 1, 2, 3, 3, 3, 3, 2, 1, 2, 2, 1, 2, 2, 3, 1, 2, 1, 1, 2, 3, 2, 1, 1, 3, 2, 3, 2, 2, 3, 1, 3, 3, 1, 2, 1, 3, 3, 1, 1, 3, 1, 3, 2, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 3, 1, 2, 3, 2, 1, 2, 2, 1, 3, 1, 2, 2, 2, 3, 2, 3, 2, 3, 2, 2, 1, 3, 1, 2, 2, 3, 2, 2, 2, 3, 1, 1, 2, 1, 3, 3, 2, 1, 1, 3, 2, 2, 2, 2, 1, 2, 3, 1, 3, 3, 2, 3, 2, 1, 3, 2, 2, 2, 1, 1, 2, 1, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 1, 2, 2, 2, 2, 3, 2, 1, 3, 1, 3, 1, 3, 2, 2, 3, 3, 2, 3, 3, 3, 2, 1, 1, 2, 2, 1, 3, 1, 3, 2, 2, 1, 3, 1, 3, 3, 2, 1, 2, 1, 1, 2, 1, 3, 3, 2, 2, 1, 1, 1"
"N216_M4_SD1_r0.4_B4Q5H0M6";"B4Q5H0M6";216;4;1;0.4;"k-plus-correlation";"1, 2, 1, 1, 1, 3, 3, 2, 2, 2, 3, 1, 2, 1, 3, 3, 2, 2, 1, 2, 3, 1, 3, 3, 2, 3, 2, 1, 1, 2, 3, 1, 2, 2, 1, 3, 1, 2, 2, 1, 3, 1, 2, 2, 1, 2, 1, 1, 3, 2, 3, 2, 1, 3, 3, 1, 2, 2, 1, 2, 3, 1, 2, 3, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 3, 3, 1, 3, 1, 1, 1, 3, 2, 3, 3, 1, 1, 2, 1, 1, 1, 3, 3, 1, 3, 2, 1, 2, 2, 2, 3, 1, 3, 1, 1, 1, 3, 3, 3, 3, 1, 3, 3, 2, 3, 3, 1, 1, 2, 2, 3, 2, 3, 3, 3, 3, 2, 2, 3, 1, 3, 3, 3, 3, 3, 2, 1, 3, 1, 3, 2, 1, 1, 3, 2, 3, 3, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 2, 2, 2, 3, 2, 1, 2, 2, 1, 1, 3, 2, 2, 1, 2, 1, 1, 3, 2, 1, 2, 1, 3, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 1, 2, 3, 1, 2, 3, 3, 1, 1, 3, 1, 2, 2, 3"
"N216_M4_SD1_r0.4_B4Q5H0M6";"B4Q5H0M6";216;4;1;0.4;"random";"1, 2, 2, 3, 2, 2, 3, 1, 3, 1, 2, 1, 3, 3, 2, 2, 3, 3, 3, 2, 2, 1, 1, 1, 3, 3, 1, 2, 1, 1, 2, 3, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 3, 1, 1, 2, 1, 1, 3, 2, 3, 3, 3, 3, 3, 1, 2, 3, 2, 2, 1, 2, 1, 3, 2, 1, 3, 3, 3, 3, 1, 1, 3, 3, 2, 3, 1, 1, 3, 2, 1, 1, 3, 3, 2, 2, 2, 2, 2, 1, 3, 1, 2, 3, 3, 1, 3, 1, 1, 2, 3, 1, 3, 3, 1, 2, 1, 1, 3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 2, 2, 3, 2, 1, 3, 3, 1, 1, 3, 3, 1, 1, 3, 1, 1, 1, 3, 3, 1, 3, 2, 3, 3, 2, 1, 3, 2, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 3, 2, 3, 3, 2, 3, 1, 2, 3, 1, 1, 2, 2, 3, 1, 2, 1, 1, 3, 2, 3, 1, 1, 3, 3, 1, 2, 2, 2, 1, 2, 3, 1, 3, 1, 2, 2, 3, 2, 3, 2, 1, 1, 1, 2, 2, 1, 1, 1, 3, 1"
"N180_M2_SD1_r0_L8S9P7N1";"L8S9P7N1";180;2;1;0;"diversity";"3, 3, 1, 3, 3, 3, 3, 3, 3, 1, 3, 3, 2, 1, 2, 2, 3, 3, 2, 1, 2, 1, 1, 3, 2, 3, 1, 1, 2, 2, 1, 3, 1, 3, 3, 2, 1, 1, 3, 1, 1, 1, 3, 2, 2, 1, 3, 3, 1, 2, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 3, 1, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3, 2, 2, 1, 3, 2, 2, 2, 3, 3, 3, 2, 3, 2, 1, 3, 1, 1, 2, 2, 1, 2, 1, 3, 3, 1, 3, 2, 1, 3, 2, 2, 2, 3, 1, 2, 3, 2, 3, 1, 2, 2, 3, 3, 1, 2, 3, 3, 2, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 3, 2, 2, 1, 1, 1, 3, 2, 2, 3, 2, 1, 2, 2, 3, 2, 2, 2, 3, 2, 2, 1, 1, 1, 3, 3, 3, 2, 1, 2, 3, 3, 1, 2, 3, 2, 2, 3, 1, 1, 2"
