"file";"ID";"N";"M";"SD";"method";"result"
"N192_M2_SD2_r0.2_H8D9K6O3";"H8D9K6O3";"192";"2";0.2;"k-means";"3, 4, 3, 4, 2, 3, 4, 4, 4, 4, 2, 2, 2, 1, 2, 1, 1, 4, 2, 3, 2, 2, 2, 3, 2, 1, 2, 1, 3, 2, 4, 1, 4, 1, 1, 4, 4, 1, 3, 2, 2, 1, 4, 4, 2, 1, 2, 4, 2, 1, 2, 4, 1, 1, 1, 3, 2, 3, 4, 1, 3, 1, 2, 4, 1, 2, 3, 1, 3, 1, 3, 3, 1, 2, 3, 4, 2, 3, 1, 4, 1, 1, 1, 1, 1, 4, 2, 1, 3, 1, 2, 4, 4, 1, 2, 3, 3, 4, 1, 4, 3, 3, 2, 3, 3, 3, 4, 2, 4, 4, 3, 2, 3, 3, 3, 4, 3, 3, 4, 4, 3, 4, 4, 3, 1, 4, 2, 4, 3, 1, 3, 1, 2, 4, 1, 3, 3, 1, 2, 4, 4, 3, 1, 1, 1, 1, 4, 2, 4, 2, 3, 3, 3, 4, 4, 2, 3, 1, 1, 2, 1, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2, 2, 4, 1, 4, 4, 4, 3, 4, 4, 2, 3, 3, 2, 3, 4, 3, 2, 2, 1, 2, 3"
"N192_M2_SD2_r0.2_H8D9K6O3";"H8D9K6O3";"192";"2";0.2;"kplus";"3, 4, 3, 4, 3, 2, 3, 4, 1, 2, 2, 1, 3, 2, 4, 1, 3, 3, 3, 2, 1, 3, 4, 2, 4, 1, 3, 3, 4, 3, 4, 2, 1, 1, 4, 2, 1, 4, 1, 4, 4, 4, 3, 1, 2, 4, 3, 1, 3, 2, 2, 2, 3, 4, 2, 2, 3, 2, 4, 3, 3, 3, 4, 3, 2, 1, 1, 3, 4, 4, 2, 2, 4, 2, 1, 3, 1, 4, 3, 2, 2, 4, 2, 1, 3, 3, 3, 2, 2, 4, 2, 3, 1, 2, 4, 1, 1, 4, 1, 4, 4, 1, 2, 1, 4, 2, 1, 2, 4, 4, 1, 3, 2, 2, 2, 2, 1, 3, 3, 2, 1, 1, 1, 1, 1, 4, 1, 3, 4, 2, 4, 1, 2, 2, 1, 3, 4, 1, 1, 3, 3, 4, 1, 4, 1, 1, 1, 3, 4, 4, 3, 2, 4, 1, 2, 1, 4, 3, 3, 1, 4, 3, 3, 3, 3, 1, 1, 2, 2, 3, 1, 4, 1, 4, 2, 2, 4, 3, 3, 2, 4, 2, 4, 3, 1, 2, 1, 4, 2, 2, 3, 4"
"N192_M2_SD2_r0.2_H8D9K6O3";"H8D9K6O3";"192";"2";0.2;"kplus-skew-kurtosis";"4, 4, 3, 1, 1, 3, 4, 1, 2, 2, 1, 3, 3, 3, 2, 2, 1, 2, 2, 4, 2, 2, 4, 1, 1, 1, 2, 2, 4, 4, 4, 2, 4, 2, 1, 1, 2, 2, 4, 3, 4, 1, 1, 3, 1, 2, 3, 4, 3, 1, 4, 3, 4, 3, 4, 2, 2, 3, 4, 3, 1, 4, 2, 3, 2, 3, 1, 4, 1, 4, 1, 2, 4, 3, 3, 3, 3, 2, 1, 1, 4, 3, 4, 3, 4, 1, 3, 2, 1, 3, 4, 1, 3, 4, 4, 3, 3, 1, 4, 1, 4, 1, 1, 4, 4, 4, 2, 1, 3, 4, 2, 2, 1, 3, 1, 2, 4, 2, 3, 2, 3, 2, 4, 2, 3, 3, 1, 4, 1, 4, 1, 3, 1, 1, 2, 1, 3, 2, 4, 3, 2, 1, 1, 2, 4, 2, 2, 2, 2, 4, 1, 4, 4, 4, 3, 4, 3, 1, 1, 3, 3, 1, 1, 3, 3, 4, 4, 2, 3, 3, 2, 2, 3, 3, 2, 3, 4, 3, 1, 2, 1, 1, 2, 3, 1, 2, 2, 4, 2, 2, 1, 4"
"N192_M2_SD2_r0.2_H8D9K6O3";"H8D9K6O3";"192";"2";0.2;"kplus-correlation";"1, 2, 3, 1, 2, 1, 1, 3, 3, 3, 3, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 3, 4, 4, 1, 2, 4, 3, 3, 1, 3, 4, 3, 1, 2, 4, 3, 2, 4, 3, 4, 1, 4, 2, 2, 4, 4, 2, 3, 4, 4, 1, 2, 4, 4, 2, 1, 1, 2, 4, 1, 3, 3, 4, 1, 4, 1, 3, 3, 2, 4, 3, 1, 3, 1, 1, 2, 4, 1, 3, 3, 4, 2, 4, 4, 1, 2, 1, 3, 3, 3, 1, 4, 4, 4, 2, 4, 1, 1, 3, 4, 2, 3, 2, 2, 2, 3, 2, 3, 2, 4, 3, 3, 3, 2, 2, 4, 3, 4, 3, 2, 2, 2, 4, 4, 3, 1, 2, 1, 1, 4, 1, 1, 2, 3, 3, 2, 4, 4, 1, 2, 2, 1, 1, 3, 2, 4, 2, 2, 2, 2, 2, 3, 3, 1, 1, 4, 4, 1, 4, 4, 2, 3, 1, 4, 3, 3, 2, 4, 3, 2, 2, 2, 3, 2, 4, 4, 4, 4, 1, 3, 4, 1, 3, 1, 3, 4, 1, 3, 1"
"N192_M2_SD2_r0.2_H8D9K6O3";"H8D9K6O3";"192";"2";0.2;"random";"2, 4, 4, 3, 3, 1, 1, 2, 4, 3, 3, 1, 2, 3, 1, 2, 3, 2, 4, 1, 4, 2, 3, 4, 1, 2, 3, 1, 4, 2, 2, 1, 1, 2, 1, 1, 4, 2, 4, 3, 1, 3, 2, 3, 2, 4, 2, 3, 4, 1, 1, 4, 4, 4, 2, 2, 3, 2, 3, 2, 3, 1, 3, 1, 1, 2, 3, 1, 4, 3, 2, 3, 3, 4, 3, 4, 2, 4, 4, 1, 2, 4, 1, 3, 4, 3, 2, 2, 4, 4, 3, 2, 4, 1, 1, 2, 4, 4, 4, 1, 2, 3, 4, 2, 1, 4, 3, 1, 2, 1, 2, 2, 4, 4, 4, 2, 1, 3, 2, 2, 4, 4, 3, 3, 3, 4, 1, 3, 2, 4, 3, 2, 2, 4, 3, 1, 1, 3, 1, 3, 3, 2, 3, 3, 2, 1, 1, 2, 4, 1, 1, 3, 3, 2, 3, 2, 1, 4, 4, 3, 3, 3, 2, 1, 4, 1, 1, 4, 4, 3, 1, 1, 1, 1, 4, 1, 2, 1, 1, 4, 4, 2, 2, 3, 2, 2, 3, 1, 4, 1, 3, 4"
"N192_M2_SD2_r0.3_J4Q2R1O3";"J4Q2R1O3";"192";"2";0.3;"diversity";"3, 1, 3, 3, 3, 2, 3, 2, 4, 3, 3, 3, 1, 1, 2, 2, 1, 1, 4, 2, 1, 2, 4, 4, 4, 1, 3, 1, 4, 3, 1, 3, 3, 3, 2, 3, 2, 4, 4, 4, 4, 1, 2, 1, 1, 2, 4, 1, 4, 1, 1, 2, 3, 3, 1, 1, 2, 3, 4, 4, 3, 4, 2, 2, 3, 2, 2, 3, 2, 1, 3, 4, 1, 2, 1, 3, 3, 1, 3, 3, 1, 3, 3, 3, 4, 4, 4, 1, 3, 1, 4, 1, 2, 3, 4, 4, 2, 1, 2, 2, 2, 2, 4, 2, 4, 3, 3, 2, 4, 4, 1, 3, 1, 1, 1, 1, 3, 3, 2, 4, 3, 2, 2, 4, 4, 1, 1, 1, 4, 3, 1, 3, 3, 1, 2, 2, 3, 4, 2, 4, 2, 4, 1, 4, 1, 1, 2, 2, 2, 3, 3, 2, 3, 4, 4, 4, 2, 4, 2, 2, 1, 2, 4, 4, 3, 3, 1, 1, 4, 1, 4, 2, 2, 3, 4, 4, 4, 3, 4, 1, 2, 1, 2, 2, 1, 4, 1, 1, 3, 2, 2, 4"
"N192_M2_SD2_r0.3_J4Q2R1O3";"J4Q2R1O3";"192";"2";0.3;"k-means";"4, 1, 2, 4, 2, 4, 1, 4, 1, 2, 1, 3, 3, 1, 2, 1, 1, 2, 3, 4, 1, 1, 4, 3, 1, 1, 1, 2, 4, 4, 2, 4, 1, 1, 2, 3, 2, 2, 3, 4, 2, 2, 3, 1, 2, 4, 1, 4, 3, 2, 2, 2, 1, 3, 1, 1, 2, 2, 1, 3, 2, 2, 4, 2, 2, 2, 2, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 1, 1, 4, 2, 2, 4, 4, 4, 3, 4, 4, 4, 1, 4, 1, 2, 2, 3, 4, 3, 4, 3, 1, 3, 2, 3, 1, 4, 3, 1, 1, 4, 1, 1, 4, 2, 4, 2, 4, 3, 3, 4, 2, 2, 4, 1, 2, 3, 3, 3, 1, 2, 2, 1, 1, 3, 2, 2, 4, 3, 1, 1, 3, 1, 4, 4, 2, 4, 1, 2, 3, 4, 2, 3, 3, 3, 4, 4, 3, 1, 3, 1, 1, 1, 2, 1, 4, 2, 3, 4, 3, 3, 3, 4, 2, 4, 4, 1, 2, 4, 4, 4, 4, 4, 3, 1, 3, 4, 1"
"N192_M2_SD2_r0.3_J4Q2R1O3";"J4Q2R1O3";"192";"2";0.3;"kplus";"2, 3, 1, 4, 3, 4, 4, 4, 2, 4, 2, 3, 3, 4, 2, 3, 4, 3, 2, 3, 1, 2, 4, 4, 4, 3, 1, 1, 1, 1, 4, 2, 1, 2, 4, 4, 4, 4, 3, 3, 1, 3, 4, 3, 2, 4, 3, 1, 1, 1, 2, 3, 3, 2, 2, 1, 1, 2, 2, 2, 4, 4, 2, 2, 2, 3, 4, 1, 2, 1, 3, 1, 3, 3, 4, 2, 3, 2, 4, 1, 2, 1, 1, 1, 3, 1, 1, 2, 1, 3, 3, 1, 1, 4, 3, 2, 1, 1, 4, 2, 3, 4, 3, 4, 3, 4, 3, 4, 2, 2, 2, 2, 2, 3, 1, 3, 2, 1, 2, 2, 1, 4, 3, 4, 4, 3, 3, 4, 2, 1, 1, 2, 3, 2, 1, 4, 1, 4, 1, 3, 2, 3, 2, 2, 2, 4, 2, 2, 2, 4, 2, 1, 3, 1, 3, 3, 4, 1, 4, 1, 2, 4, 1, 1, 2, 4, 1, 3, 3, 4, 3, 1, 3, 4, 3, 3, 1, 4, 1, 1, 4, 3, 3, 4, 1, 4, 3, 1, 4, 2, 2, 4"
"N192_M2_SD2_r0.3_J4Q2R1O3";"J4Q2R1O3";"192";"2";0.3;"kplus-skew-kurtosis";"4, 1, 4, 4, 1, 3, 4, 3, 3, 1, 2, 2, 4, 3, 1, 3, 2, 3, 1, 2, 2, 2, 1, 1, 4, 2, 2, 4, 3, 2, 4, 4, 3, 1, 2, 4, 2, 2, 4, 4, 4, 4, 4, 3, 1, 4, 1, 2, 3, 2, 4, 1, 4, 2, 2, 1, 4, 3, 4, 2, 2, 1, 2, 1, 1, 3, 4, 3, 1, 1, 4, 3, 3, 4, 2, 3, 1, 1, 3, 2, 4, 3, 4, 3, 4, 1, 1, 4, 3, 4, 2, 3, 2, 2, 4, 2, 2, 3, 4, 2, 4, 4, 2, 2, 3, 4, 2, 4, 4, 3, 3, 3, 1, 3, 1, 3, 3, 1, 1, 2, 1, 3, 4, 2, 3, 2, 1, 2, 3, 1, 1, 1, 2, 4, 1, 3, 1, 2, 2, 3, 1, 4, 1, 4, 1, 2, 4, 1, 1, 3, 3, 2, 2, 2, 1, 3, 4, 2, 3, 1, 2, 4, 2, 3, 1, 1, 4, 3, 3, 2, 1, 1, 1, 1, 3, 4, 4, 3, 2, 2, 3, 4, 3, 3, 1, 4, 3, 1, 3, 4, 1, 2"
"N192_M2_SD2_r0.3_J4Q2R1O3";"J4Q2R1O3";"192";"2";0.3;"kplus-correlation";"4, 2, 3, 1, 4, 2, 3, 4, 3, 2, 4, 2, 4, 4, 2, 2, 4, 4, 1, 3, 2, 4, 2, 1, 4, 2, 4, 1, 2, 1, 4, 4, 3, 3, 4, 2, 4, 4, 2, 3, 3, 1, 4, 4, 1, 3, 1, 4, 4, 2, 3, 1, 3, 2, 3, 2, 2, 3, 3, 3, 1, 2, 4, 4, 4, 1, 4, 3, 3, 2, 3, 4, 3, 3, 2, 4, 3, 2, 3, 3, 1, 3, 4, 2, 2, 1, 2, 1, 2, 4, 4, 4, 4, 1, 3, 3, 1, 4, 1, 1, 3, 2, 2, 3, 4, 2, 1, 2, 1, 4, 1, 2, 4, 1, 3, 2, 3, 1, 1, 1, 1, 4, 3, 3, 2, 4, 4, 1, 1, 2, 2, 2, 1, 1, 3, 1, 3, 2, 2, 1, 1, 3, 2, 4, 2, 3, 1, 3, 2, 3, 2, 4, 1, 3, 2, 1, 1, 3, 4, 4, 3, 1, 4, 2, 2, 3, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 3, 4, 3, 3, 4, 3, 4, 4, 1, 4, 3, 1, 1, 3, 1"
"N192_M2_SD2_r0.3_J4Q2R1O3";"J4Q2R1O3";"192";"2";0.3;"random";"3, 4, 1, 2, 1, 2, 2, 3, 2, 4, 2, 2, 3, 2, 4, 1, 2, 1, 3, 3, 4, 1, 2, 4, 2, 3, 3, 3, 2, 3, 3, 4, 3, 2, 1, 4, 3, 4, 1, 1, 3, 1, 2, 1, 4, 4, 2, 1, 1, 4, 2, 3, 2, 4, 2, 1, 4, 4, 1, 4, 3, 3, 3, 2, 2, 1, 3, 3, 1, 3, 1, 3, 3, 4, 3, 2, 4, 4, 2, 2, 2, 2, 3, 4, 1, 4, 2, 2, 1, 1, 2, 3, 2, 2, 1, 2, 3, 4, 4, 3, 4, 3, 3, 3, 1, 1, 2, 3, 2, 2, 1, 4, 3, 3, 1, 4, 4, 4, 1, 4, 1, 2, 3, 2, 2, 4, 2, 4, 4, 3, 1, 4, 1, 3, 2, 3, 4, 1, 4, 4, 1, 1, 1, 1, 1, 4, 4, 3, 2, 3, 4, 2, 1, 2, 3, 1, 2, 3, 4, 1, 1, 2, 4, 3, 4, 3, 4, 1, 4, 4, 4, 1, 2, 2, 3, 1, 3, 1, 3, 4, 2, 3, 2, 1, 4, 1, 1, 1, 1, 2, 3, 4"
"N192_M2_SD2_r0.5_Q3U5X7R0";"Q3U5X7R0";"192";"2";0.5;"diversity";"3, 3, 4, 3, 3, 4, 1, 1, 1, 3, 3, 3, 4, 2, 1, 4, 4, 1, 4, 4, 1, 4, 1, 4, 4, 4, 1, 3, 4, 1, 2, 2, 1, 4, 2, 3, 1, 2, 1, 3, 1, 4, 3, 3, 2, 3, 2, 1, 3, 1, 1, 1, 2, 3, 2, 4, 3, 1, 3, 2, 2, 4, 1, 2, 3, 3, 2, 1, 3, 3, 3, 3, 2, 4, 3, 1, 3, 1, 1, 1, 4, 2, 4, 3, 1, 1, 1, 2, 2, 3, 2, 3, 2, 4, 1, 3, 1, 4, 3, 2, 4, 1, 3, 4, 4, 2, 2, 4, 4, 3, 2, 2, 3, 2, 2, 3, 4, 1, 2, 2, 1, 3, 1, 4, 1, 2, 3, 4, 1, 3, 4, 2, 4, 2, 4, 2, 1, 2, 4, 2, 4, 2, 3, 2, 1, 2, 4, 1, 4, 4, 3, 1, 2, 4, 2, 1, 4, 2, 2, 2, 2, 1, 3, 1, 1, 2, 2, 4, 3, 4, 1, 3, 1, 4, 1, 4, 4, 3, 4, 1, 3, 4, 2, 4, 4, 3, 3, 1, 2, 3, 3, 2"
"N192_M2_SD2_r0.5_Q3U5X7R0";"Q3U5X7R0";"192";"2";0.5;"k-means";"1, 2, 4, 2, 3, 1, 2, 4, 1, 1, 4, 1, 3, 4, 3, 1, 1, 4, 2, 2, 4, 1, 2, 2, 3, 1, 3, 3, 2, 4, 1, 1, 4, 1, 4, 2, 3, 1, 3, 4, 1, 2, 3, 2, 4, 3, 1, 4, 3, 2, 2, 1, 4, 2, 4, 2, 1, 2, 3, 3, 3, 1, 1, 3, 3, 2, 3, 3, 1, 4, 3, 4, 3, 4, 4, 2, 3, 4, 2, 4, 3, 2, 4, 3, 4, 2, 1, 2, 2, 4, 4, 3, 3, 1, 3, 2, 2, 3, 1, 4, 2, 2, 3, 1, 4, 4, 3, 2, 3, 4, 4, 4, 1, 3, 1, 3, 1, 2, 4, 3, 3, 4, 3, 2, 2, 1, 2, 1, 1, 4, 2, 4, 1, 2, 4, 2, 2, 3, 3, 4, 3, 1, 4, 1, 1, 3, 1, 4, 1, 2, 4, 2, 2, 2, 2, 4, 1, 3, 1, 2, 1, 2, 2, 2, 3, 4, 4, 1, 1, 1, 2, 3, 1, 4, 1, 3, 3, 3, 2, 4, 4, 1, 3, 4, 1, 1, 2, 3, 1, 3, 4, 4"
"N192_M2_SD2_r0.5_Q3U5X7R0";"Q3U5X7R0";"192";"2";0.5;"kplus";"1, 1, 4, 2, 2, 4, 2, 4, 1, 4, 1, 4, 2, 4, 2, 1, 3, 1, 4, 1, 4, 2, 1, 3, 1, 1, 3, 2, 4, 2, 4, 2, 1, 3, 1, 3, 1, 2, 2, 4, 3, 1, 2, 2, 4, 1, 1, 3, 2, 3, 3, 2, 1, 3, 1, 1, 2, 4, 4, 4, 4, 3, 1, 3, 2, 3, 3, 2, 1, 2, 2, 4, 3, 2, 3, 1, 2, 3, 3, 3, 4, 1, 4, 2, 1, 3, 3, 4, 2, 1, 1, 3, 2, 4, 2, 3, 4, 1, 2, 3, 2, 1, 3, 3, 3, 2, 2, 3, 4, 2, 4, 3, 2, 4, 4, 3, 4, 2, 1, 4, 1, 1, 3, 3, 3, 4, 3, 3, 1, 1, 1, 4, 1, 4, 2, 3, 1, 4, 1, 4, 4, 2, 4, 2, 3, 4, 2, 4, 4, 2, 4, 4, 1, 3, 1, 1, 4, 1, 2, 1, 3, 4, 2, 2, 3, 3, 4, 2, 3, 4, 3, 2, 4, 2, 3, 4, 1, 4, 3, 3, 1, 3, 3, 1, 2, 2, 1, 1, 1, 2, 4, 2"
"N192_M2_SD2_r0.5_Q3U5X7R0";"Q3U5X7R0";"192";"2";0.5;"kplus-skew-kurtosis";"3, 4, 4, 2, 3, 1, 2, 2, 1, 1, 4, 4, 2, 1, 2, 1, 3, 2, 2, 2, 4, 4, 4, 1, 2, 1, 4, 1, 3, 2, 2, 2, 2, 1, 1, 3, 4, 3, 4, 3, 3, 3, 3, 4, 2, 1, 3, 1, 4, 3, 3, 2, 4, 2, 1, 3, 4, 3, 2, 3, 2, 3, 4, 3, 2, 4, 1, 2, 4, 4, 1, 3, 3, 4, 2, 4, 4, 4, 1, 3, 3, 4, 2, 4, 4, 4, 2, 2, 1, 3, 3, 3, 2, 4, 2, 1, 2, 2, 3, 3, 4, 3, 3, 1, 2, 4, 2, 3, 3, 2, 1, 3, 1, 4, 4, 3, 1, 1, 4, 3, 2, 3, 4, 1, 2, 1, 1, 4, 2, 1, 3, 3, 4, 1, 1, 1, 2, 4, 4, 3, 2, 4, 1, 2, 4, 3, 2, 1, 1, 1, 1, 3, 4, 4, 4, 1, 1, 4, 1, 1, 2, 1, 3, 4, 2, 3, 2, 4, 1, 3, 1, 2, 3, 3, 3, 4, 1, 1, 4, 3, 3, 2, 2, 1, 2, 4, 2, 2, 2, 1, 1, 1"
"N192_M2_SD2_r0.5_Q3U5X7R0";"Q3U5X7R0";"192";"2";0.5;"kplus-correlation";"3, 4, 4, 4, 1, 1, 1, 1, 3, 4, 2, 2, 1, 1, 3, 1, 2, 3, 2, 4, 1, 4, 4, 2, 4, 3, 3, 4, 4, 4, 2, 4, 2, 1, 3, 4, 3, 4, 3, 2, 3, 3, 2, 1, 1, 4, 4, 3, 2, 2, 1, 2, 3, 4, 3, 2, 3, 1, 2, 2, 2, 4, 3, 1, 2, 2, 3, 4, 3, 1, 2, 4, 1, 1, 2, 4, 3, 2, 1, 1, 4, 1, 1, 4, 3, 4, 4, 3, 1, 3, 2, 3, 1, 4, 3, 1, 3, 2, 2, 2, 1, 3, 3, 1, 4, 4, 2, 3, 1, 3, 3, 1, 1, 4, 4, 4, 2, 3, 3, 4, 2, 1, 2, 1, 1, 2, 4, 4, 4, 1, 2, 2, 2, 1, 4, 2, 1, 3, 1, 4, 1, 1, 2, 2, 1, 4, 2, 2, 1, 4, 3, 4, 3, 2, 3, 1, 2, 1, 1, 4, 2, 1, 4, 4, 3, 3, 4, 2, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 3, 4, 1, 3, 2, 2, 1, 2, 1, 3, 4, 4, 1, 4"
"N192_M2_SD2_r0.5_Q3U5X7R0";"Q3U5X7R0";"192";"2";0.5;"random";"4, 4, 1, 3, 1, 2, 4, 2, 4, 2, 4, 1, 1, 4, 3, 2, 4, 2, 1, 2, 4, 2, 1, 3, 2, 4, 1, 3, 1, 2, 1, 2, 2, 1, 4, 4, 2, 2, 2, 4, 4, 1, 3, 1, 3, 2, 4, 3, 2, 2, 4, 4, 4, 4, 4, 4, 3, 4, 1, 2, 1, 1, 4, 3, 2, 3, 2, 3, 3, 2, 4, 1, 3, 2, 4, 3, 1, 4, 2, 3, 1, 3, 2, 3, 2, 3, 1, 1, 1, 3, 1, 3, 3, 4, 1, 2, 4, 4, 2, 2, 3, 4, 4, 4, 1, 4, 4, 1, 4, 4, 1, 2, 3, 3, 3, 1, 3, 3, 2, 4, 3, 1, 2, 2, 1, 3, 1, 4, 1, 3, 3, 3, 2, 3, 2, 3, 2, 1, 3, 1, 1, 1, 4, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 3, 3, 2, 4, 4, 1, 3, 4, 1, 4, 4, 3, 3, 3, 2, 4, 3, 3, 2, 2, 2, 3, 4, 4, 3, 3, 4, 1, 2, 1, 2, 2, 1, 4, 2, 2, 1, 2, 3"
"N192_M2_SD3_r0.2_G9R6C2W0";"G9R6C2W0";"192";"2";0.2;"diversity";"2, 2, 3, 2, 1, 1, 4, 1, 3, 4, 4, 3, 1, 2, 4, 1, 4, 2, 2, 2, 4, 4, 1, 1, 4, 4, 1, 4, 3, 4, 4, 4, 2, 1, 2, 2, 3, 3, 4, 4, 1, 1, 1, 4, 2, 3, 3, 3, 3, 2, 3, 1, 4, 2, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4, 3, 2, 1, 1, 3, 4, 2, 1, 3, 2, 1, 1, 4, 1, 2, 1, 2, 2, 1, 3, 1, 4, 4, 1, 2, 1, 3, 2, 2, 4, 2, 2, 3, 4, 1, 2, 1, 3, 2, 3, 3, 3, 4, 1, 4, 1, 2, 2, 1, 1, 4, 1, 2, 4, 4, 2, 3, 2, 4, 2, 3, 2, 3, 4, 1, 1, 1, 3, 4, 1, 1, 3, 2, 4, 4, 1, 4, 4, 4, 2, 3, 1, 1, 3, 2, 2, 1, 1, 2, 4, 4, 2, 3, 4, 2, 3, 1, 2, 2, 3, 3, 2, 2, 3, 4, 1, 3, 2, 4, 3, 1, 2, 4, 4, 1, 1, 3, 1, 4, 3, 3, 4, 2, 1, 3, 2, 3"
"N192_M2_SD3_r0.2_G9R6C2W0";"G9R6C2W0";"192";"2";0.2;"k-means";"4, 4, 2, 3, 2, 3, 2, 4, 1, 2, 4, 3, 2, 2, 1, 3, 4, 4, 3, 1, 4, 3, 4, 4, 2, 2, 4, 2, 4, 1, 1, 4, 1, 2, 4, 4, 4, 3, 2, 4, 2, 4, 1, 3, 2, 1, 3, 3, 1, 1, 4, 1, 2, 4, 2, 3, 2, 1, 1, 4, 1, 1, 4, 4, 1, 3, 4, 1, 2, 1, 1, 4, 1, 4, 3, 4, 1, 1, 4, 3, 3, 4, 2, 3, 4, 3, 4, 2, 1, 3, 4, 3, 2, 3, 1, 3, 2, 2, 1, 2, 4, 1, 3, 1, 1, 1, 3, 1, 3, 1, 3, 1, 2, 1, 4, 2, 1, 3, 4, 3, 4, 2, 2, 3, 3, 3, 3, 2, 2, 4, 4, 1, 3, 2, 4, 2, 3, 4, 4, 3, 2, 1, 2, 2, 3, 4, 2, 1, 1, 2, 3, 1, 3, 1, 2, 3, 1, 2, 2, 1, 3, 3, 1, 3, 1, 2, 2, 2, 3, 4, 1, 3, 4, 4, 3, 2, 1, 2, 4, 2, 2, 1, 1, 3, 3, 3, 4, 2, 3, 2, 4, 4"
"N192_M2_SD3_r0.2_G9R6C2W0";"G9R6C2W0";"192";"2";0.2;"kplus";"4, 4, 1, 2, 1, 3, 2, 2, 2, 2, 1, 2, 2, 1, 4, 3, 1, 2, 4, 4, 1, 4, 4, 1, 3, 2, 2, 3, 3, 1, 2, 2, 4, 4, 4, 2, 2, 4, 1, 1, 4, 2, 4, 4, 4, 1, 4, 3, 2, 4, 4, 3, 2, 3, 2, 1, 3, 1, 3, 1, 1, 2, 3, 1, 1, 1, 3, 1, 1, 2, 3, 3, 3, 3, 1, 2, 3, 3, 3, 1, 1, 1, 2, 3, 4, 2, 1, 4, 1, 2, 3, 3, 3, 2, 4, 2, 4, 4, 4, 4, 4, 3, 3, 4, 2, 2, 2, 1, 2, 2, 1, 4, 4, 1, 1, 3, 3, 1, 4, 1, 2, 3, 3, 4, 1, 3, 4, 2, 1, 1, 4, 2, 4, 4, 1, 4, 4, 3, 2, 3, 3, 2, 4, 4, 3, 3, 4, 1, 3, 4, 4, 2, 1, 2, 3, 3, 4, 2, 1, 4, 1, 3, 3, 4, 4, 2, 3, 3, 4, 3, 1, 3, 3, 2, 1, 1, 2, 3, 2, 2, 2, 1, 1, 2, 4, 1, 1, 3, 3, 2, 1, 2"
"N192_M2_SD3_r0.2_G9R6C2W0";"G9R6C2W0";"192";"2";0.2;"kplus-skew-kurtosis";"2, 2, 2, 1, 2, 1, 2, 3, 2, 2, 4, 1, 3, 4, 4, 1, 2, 2, 3, 3, 2, 2, 4, 4, 2, 4, 4, 4, 3, 1, 1, 4, 2, 2, 4, 1, 3, 4, 1, 3, 1, 4, 1, 3, 4, 1, 2, 1, 3, 1, 2, 1, 4, 1, 1, 4, 4, 1, 4, 2, 3, 1, 3, 1, 3, 3, 2, 3, 2, 3, 3, 1, 4, 3, 2, 2, 3, 1, 2, 4, 1, 2, 2, 1, 1, 2, 4, 1, 3, 3, 1, 2, 2, 4, 2, 2, 4, 4, 1, 2, 2, 4, 2, 2, 3, 2, 3, 2, 3, 2, 1, 3, 4, 3, 1, 4, 4, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 1, 4, 4, 4, 3, 3, 1, 2, 4, 3, 4, 3, 4, 1, 1, 4, 1, 4, 1, 1, 4, 3, 4, 3, 4, 3, 1, 4, 1, 3, 2, 4, 4, 2, 3, 4, 2, 2, 4, 1, 4, 1, 1, 3, 2, 3, 1, 4, 2, 1, 1, 2, 2, 1, 3, 1, 4, 1, 3, 3, 1, 4, 3, 4"
"N192_M2_SD3_r0.2_G9R6C2W0";"G9R6C2W0";"192";"2";0.2;"kplus-correlation";"4, 1, 1, 1, 1, 4, 3, 2, 1, 2, 4, 4, 1, 4, 4, 3, 4, 2, 3, 1, 2, 1, 2, 3, 4, 4, 4, 4, 3, 4, 1, 2, 1, 2, 3, 4, 3, 2, 4, 3, 2, 3, 4, 4, 1, 1, 4, 4, 2, 2, 3, 3, 2, 1, 2, 1, 4, 3, 3, 2, 3, 2, 1, 4, 4, 4, 1, 4, 1, 1, 3, 3, 3, 4, 2, 1, 3, 2, 4, 2, 3, 1, 1, 2, 2, 4, 3, 2, 4, 1, 2, 1, 4, 2, 4, 3, 1, 1, 4, 3, 4, 3, 2, 2, 4, 2, 3, 1, 1, 3, 3, 2, 4, 1, 3, 2, 4, 2, 3, 1, 3, 2, 3, 2, 3, 2, 1, 4, 4, 3, 3, 3, 4, 2, 1, 4, 1, 1, 4, 3, 3, 2, 4, 2, 4, 1, 2, 1, 4, 1, 2, 1, 2, 4, 3, 1, 3, 4, 2, 2, 1, 2, 2, 1, 1, 2, 3, 3, 4, 3, 3, 3, 3, 1, 1, 3, 1, 4, 1, 3, 3, 2, 4, 2, 4, 2, 1, 3, 1, 1, 2, 2"
